passo,valor,antigo_saldo_pessoa1,novo_saldo_pessoa1,antigo_saldo_pessoa2,novo_saldo_pessoa2,fraude,tipo_transacao_debito,tipo_transacao_deposito,tipo_transacao_pagamento,tipo_transacao_saqu,tipo_transacao_saque,tipo_transacao_transferencia
282,179716.15,36053.59,0.0,2411849.65,2591565.8,0.0,False,False,False,False,False,True
282,170598.12,138.0,170736.12,23840.96,0.0,0.0,False,True,False,False,False,False
282,23333.8,89860.77,66526.97,0.0,0.0,0.0,False,False,True,False,False,False
282,6936.19,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,15665.15,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,3658.04,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,274116.93,0.0,0.0,608441.44,882558.36,0.0,False,False,False,False,True,False
282,183803.16,49745.0,233548.16,458307.28,274504.11,0.0,False,True,False,False,False,False
282,71818.33,4873557.71,4945376.04,809062.75,737244.42,0.0,False,True,False,False,False,False
282,1248.36,46761.0,45512.64,0.0,0.0,0.0,False,False,True,False,False,False
282,99822.94,183794.0,283616.94,0.0,0.0,0.0,False,True,False,False,False,False
282,289022.04,135155.03,0.0,2489919.3,2882348.17,0.0,False,False,False,False,True,False
282,15668.06,50599.0,66267.06,168742.72,153074.66,0.0,False,True,False,False,False,False
282,17428.0,17428.0,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,17428.0,17428.0,0.0,93625.57,285154.96,1.0,False,False,False,False,True,False
282,145371.61,0.0,0.0,4123452.87,4268824.48,0.0,False,False,False,False,True,False
282,165535.37,11119.0,176654.37,1154228.16,988692.79,0.0,False,True,False,False,False,False
282,5599.09,22240.0,16640.91,0.0,0.0,0.0,False,False,True,False,False,False
282,18127.22,242.0,18369.22,1038875.08,1020747.85,0.0,False,True,False,False,False,False
282,8874.64,487.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,303802.08,9099400.56,9403202.64,665894.79,362092.7,0.0,False,True,False,False,False,False
282,172882.6,16210244.75,16383127.35,648547.55,475664.96,0.0,False,True,False,False,False,False
282,481.9,481.9,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,481.9,481.9,0.0,0.0,481.9,1.0,False,False,False,False,True,False
282,6486.58,40260.0,33773.42,0.0,0.0,0.0,False,False,True,False,False,False
282,19849.84,65006.15,45156.31,0.0,0.0,0.0,False,False,True,False,False,False
282,102590.06,21394.0,0.0,1598155.11,1700745.17,0.0,False,False,False,False,True,False
282,51575.57,0.0,0.0,222096.43,273672.0,0.0,False,False,False,False,True,False
282,308407.15,20305.0,0.0,0.0,294251.53,0.0,False,False,False,False,True,False
282,14790.01,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,8091.78,8091.78,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,8091.78,8091.78,0.0,272960.57,281052.35,1.0,False,False,False,False,True,False
282,2130.24,49515.0,47384.76,0.0,0.0,0.0,False,False,True,False,False,False
282,2192.5,60839.0,58646.5,0.0,0.0,0.0,False,False,True,False,False,False
282,237369.4,3029164.59,3266533.99,354168.83,116799.43,0.0,False,True,False,False,False,False
282,6580.33,107314.87,100734.54,0.0,0.0,0.0,False,False,True,False,False,False
282,12971.72,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,75064.92,52971.0,128035.92,0.0,0.0,0.0,False,True,False,False,False,False
282,311347.3,161121.0,472468.3,1063548.16,752200.85,0.0,False,True,False,False,False,False
282,12997.94,155753.0,168750.94,2659637.3,2646639.36,0.0,False,True,False,False,False,False
282,108098.53,21725.0,0.0,0.0,108098.53,0.0,False,False,False,False,False,True
282,4656.55,40079.0,35422.45,0.0,0.0,0.0,False,False,True,False,False,False
282,17180.85,11641.0,0.0,441623.14,458803.99,0.0,False,False,False,False,True,False
282,248869.87,0.0,0.0,1409611.47,1658481.33,0.0,False,False,False,False,True,False
282,222287.66,3917071.69,4139359.34,503973.78,159109.62,0.0,False,True,False,False,False,False
282,7521.44,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,234284.77,30984.0,265268.77,53354.48,0.0,0.0,False,True,False,False,False,False
282,13546.54,1522.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,5090.02,38584.75,33494.73,0.0,0.0,0.0,False,False,True,False,False,False
282,16998.72,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,7783.07,21954.0,29737.07,372993.54,365210.47,0.0,False,True,False,False,False,False
282,38351.33,0.0,0.0,119109.67,157461.0,0.0,False,False,False,False,True,False
282,517620.75,10658849.93,11176470.68,4927542.87,4409922.12,0.0,False,True,False,False,False,False
282,384896.91,0.0,0.0,421984.16,806881.07,0.0,False,False,False,False,False,True
282,153587.99,46063.0,0.0,30506.4,184094.4,0.0,False,False,False,False,True,False
282,1119.16,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,44998.33,8600.25,0.0,125539.31,170537.65,0.0,False,False,False,False,True,False
282,153111.15,10182.0,163293.15,1844231.43,1691120.28,0.0,False,True,False,False,False,False
282,20563.98,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,9305.65,16006.0,6700.35,0.0,0.0,0.0,False,False,True,False,False,False
282,16296.46,16296.46,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,16296.46,16296.46,0.0,0.0,16296.46,1.0,False,False,False,False,True,False
282,27434.37,0.0,0.0,3124308.67,3151743.04,0.0,False,False,False,False,True,False
282,241590.16,0.0,0.0,573970.3,815560.46,0.0,False,False,False,False,True,False
282,22641.67,5804.0,28445.67,51013.91,28372.24,0.0,False,True,False,False,False,False
282,43457.98,51849.0,95306.98,4694308.5,4650850.52,0.0,False,True,False,False,False,False
282,74421.7,0.0,0.0,2616703.48,2746115.25,0.0,False,False,False,False,True,False
282,9996.99,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,10004.57,50206.0,40201.43,50230.52,60235.09,0.0,False,False,False,False,True,False
282,15158.29,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,14091.91,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,4217.54,12393.0,8175.46,1752662.74,1756880.28,0.0,False,False,False,False,True,False
282,140523.4,140523.4,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,140523.4,140523.4,0.0,25108.13,165631.53,1.0,False,False,False,False,True,False
282,54857.64,12739.0,0.0,50312.86,105170.49,0.0,False,False,False,False,True,False
282,21116.83,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,1564952.45,1564952.45,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,1564952.45,1564952.45,0.0,0.0,1564952.45,1.0,False,False,False,False,True,False
282,144447.26,0.0,0.0,398260.32,542707.59,0.0,False,False,False,False,True,False
282,2863.64,11986.68,9123.03,0.0,0.0,0.0,False,False,True,False,False,False
282,40856.85,106812.0,65955.15,964897.0,1005753.85,0.0,False,False,False,False,True,False
282,149450.17,0.0,0.0,862945.74,1012395.91,0.0,False,False,False,False,True,False
282,217459.42,140569.0,0.0,924081.9,1141541.32,0.0,False,False,False,False,False,True
282,1049214.93,0.0,0.0,1532261.74,2581476.67,0.0,False,False,False,False,False,True
282,1381.85,10804.0,9422.15,0.0,0.0,0.0,False,False,True,False,False,False
282,29831.87,1190819.03,1220650.89,521180.41,491348.54,0.0,False,True,False,False,False,False
282,15117.47,26214.93,11097.46,0.0,0.0,0.0,False,False,True,False,False,False
282,204739.28,10212512.4,10417251.68,693646.62,488907.34,0.0,False,True,False,False,False,False
282,17015.05,6299142.45,6316157.5,372283.6,355268.55,0.0,False,True,False,False,False,False
282,64821.42,30464.0,0.0,392870.47,457691.9,0.0,False,False,False,False,True,False
282,52345.78,19832.0,72177.78,0.0,0.0,0.0,False,True,False,False,False,False
282,8231.85,11175.0,2943.15,0.0,0.0,0.0,False,False,True,False,False,False
282,127012.86,0.0,0.0,1240156.67,1367169.52,0.0,False,False,False,False,True,False
282,213817.85,42263.0,0.0,0.0,213817.85,0.0,False,False,False,False,True,False
282,1709224.02,1709224.02,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,1709224.02,1709224.02,0.0,58103.22,1767327.24,1.0,False,False,False,False,True,False
282,420102.55,0.0,0.0,1865637.52,2285740.07,0.0,False,False,False,False,False,True
282,1913.23,13235.0,11321.77,0.0,0.0,0.0,False,False,True,False,False,False
282,80417.95,2481189.26,2561607.21,121005.04,40587.08,0.0,False,True,False,False,False,False
282,140235.79,18118156.91,18258392.7,1181682.97,1041447.18,0.0,False,True,False,False,False,False
282,12812.47,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,104037.78,208768.69,104730.91,1005654.31,1109692.09,0.0,False,False,False,False,True,False
282,7820.9,140502.0,132681.1,0.0,0.0,0.0,False,False,True,False,False,False
282,140247.68,0.0,0.0,2682993.52,2823241.2,0.0,False,False,False,False,True,False
282,122642.73,0.0,0.0,2054002.0,2067865.96,0.0,False,False,False,False,True,False
282,51472.98,0.0,0.0,140154.71,191627.7,0.0,False,False,False,False,True,False
282,126980.72,68393.0,0.0,0.0,126980.72,0.0,False,False,False,False,True,False
282,181647.66,181647.66,0.0,0.0,0.0,1.0,False,False,False,False,False,True
282,181647.66,181647.66,0.0,159001.95,340649.62,1.0,False,False,False,False,True,False
282,228071.54,305615.15,533686.68,3136823.35,2908751.82,0.0,False,True,False,False,False,False
282,252306.12,1002.0,0.0,634457.72,886763.84,0.0,False,False,False,False,True,False
282,229801.85,18440.0,0.0,851084.06,1080885.91,0.0,False,False,False,False,True,False
282,218345.71,0.0,0.0,849127.48,1738929.27,0.0,False,False,False,False,True,False
282,14545.77,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
282,62738.6,308.0,0.0,105681.94,168420.55,0.0,False,False,False,False,True,False
282,217327.09,0.0,0.0,292153.41,509480.49,0.0,False,False,False,False,True,False
283,32710.93,505652.0,538362.93,37369.91,4658.97,0.0,False,True,False,False,False,False
283,320085.0,3821783.23,4141868.23,758493.51,438408.51,0.0,False,True,False,False,False,False
283,174932.23,3844416.29,4019348.52,317403.3,142471.07,0.0,False,True,False,False,False,False
283,3632.4,281.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,11382.85,42393.0,31010.15,0.0,0.0,0.0,False,False,True,False,False,False
283,20344.54,183388.0,163043.46,0.0,0.0,0.0,False,False,True,False,False,False
283,15796.42,22071.43,6275.01,96032.15,111828.57,0.0,False,False,False,False,True,False
283,606771.79,0.0,0.0,1260103.28,1866875.07,0.0,False,False,False,False,False,True
283,718981.75,0.0,0.0,2437861.45,3156843.19,0.0,False,False,False,False,False,True
283,101515.68,101515.68,0.0,0.0,0.0,1.0,False,False,False,False,False,True
283,101515.68,101515.68,0.0,0.0,101515.68,1.0,False,False,False,False,True,False
283,14985.94,101591.0,86605.06,0.0,0.0,0.0,False,False,True,False,False,False
283,172908.54,2329155.96,2502064.5,1486719.39,1313810.85,0.0,False,True,False,False,False,False
283,37385.52,196128.34,233513.87,90324.15,52938.62,0.0,False,True,False,False,False,False
283,107463.98,12796.9,0.0,354790.85,462254.82,0.0,False,False,False,False,False,True
283,118803.05,31884.53,0.0,381155.94,499958.99,0.0,False,False,False,False,True,False
283,7558.27,293010.15,285451.89,0.0,0.0,0.0,False,False,True,False,False,False
283,181129.4,10893.0,192022.4,789.1,0.0,0.0,False,True,False,False,False,False
283,9627.21,346.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,197409.52,0.0,0.0,903068.74,1100478.26,0.0,False,False,False,False,True,False
283,195.21,106092.0,105896.79,0.0,0.0,0.0,False,False,True,False,False,False
283,315632.7,4666271.51,4981904.21,2358397.76,2042765.05,0.0,False,True,False,False,False,False
283,90985.56,12461.0,103446.56,2189337.61,2098352.05,0.0,False,True,False,False,False,False
283,126684.4,0.0,0.0,261409.9,388094.29,0.0,False,False,False,False,True,False
283,99038.42,103472.0,202510.42,0.0,0.0,0.0,False,True,False,False,False,False
283,164135.37,11464723.54,11628858.91,313469.05,149333.68,0.0,False,True,False,False,False,False
283,62219.02,0.0,0.0,1570365.26,1632584.27,0.0,False,False,False,False,False,True
283,9080.78,10923.34,1842.56,0.0,0.0,0.0,False,False,True,False,False,False
283,144830.18,0.0,0.0,2014817.17,2159647.35,0.0,False,False,False,False,True,False
283,174309.75,0.0,0.0,2104271.83,2445994.19,0.0,False,False,False,False,True,False
283,70534.3,205899.0,135364.7,106373.0,60831.11,0.0,False,False,False,False,True,False
283,262678.85,0.0,0.0,726004.61,988683.47,0.0,False,False,False,False,False,True
283,272952.51,3195512.79,3468465.3,714452.04,441499.52,0.0,False,True,False,False,False,False
283,192135.65,31348.0,0.0,0.0,192135.65,0.0,False,False,False,False,True,False
283,132263.51,10720098.39,10852361.9,1170848.39,1038584.87,0.0,False,True,False,False,False,False
283,362928.02,419204.93,782132.95,1208013.23,845085.2,0.0,False,True,False,False,False,False
283,660.81,38223.0,37562.19,0.0,0.0,0.0,False,False,True,False,False,False
283,18330.0,26887.0,8557.0,0.0,18330.0,0.0,False,False,False,False,True,False
283,267380.38,1513631.4,1781011.79,1039903.4,772523.02,0.0,False,True,False,False,False,False
283,17172.49,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,103804.63,112367.0,8562.37,0.0,103804.63,0.0,False,False,False,False,True,False
283,843174.04,843174.04,0.0,0.0,0.0,1.0,False,False,False,False,False,True
283,843174.04,843174.04,0.0,2972319.22,3815493.26,1.0,False,False,False,False,True,False
283,142854.06,0.0,0.0,383139.15,525993.2,0.0,False,False,False,False,True,False
283,103454.26,2147926.07,2251380.33,296120.79,192666.52,0.0,False,True,False,False,False,False
283,924912.26,924912.26,0.0,0.0,0.0,1.0,False,False,False,False,False,True
283,924912.26,924912.26,0.0,1504485.48,2429397.74,1.0,False,False,False,False,True,False
283,54730.47,49641.0,104371.47,723353.31,668622.84,0.0,False,True,False,False,False,False
283,12341.04,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,87726.55,31820.0,0.0,112918.29,200644.84,0.0,False,False,False,False,True,False
283,80162.89,30069.0,0.0,781940.21,862103.1,0.0,False,False,False,False,True,False
283,168977.6,3016.0,171993.6,628623.0,459645.41,0.0,False,True,False,False,False,False
283,179203.51,720.0,0.0,0.0,179203.51,0.0,False,False,False,False,False,True
283,246711.56,198712.94,445424.5,2363988.65,2204479.02,0.0,False,True,False,False,False,False
283,67690.81,0.0,0.0,3708258.55,3775949.36,0.0,False,False,False,False,True,False
283,191967.04,24391.0,0.0,2858909.9,3050876.94,0.0,False,False,False,False,True,False
283,350197.45,378745.0,28547.55,344604.51,694801.96,0.0,False,False,False,False,False,True
283,137769.15,425.0,0.0,99912.78,237681.94,0.0,False,False,False,False,True,False
283,37905.45,6387.4,0.0,451979.11,489884.56,0.0,False,False,False,False,True,False
283,103636.03,82765.0,0.0,174975.97,278612.0,0.0,False,False,False,False,False,True
283,95187.2,164131.69,68944.49,626355.85,721543.04,0.0,False,False,False,False,True,False
283,44180.8,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,113360.8,113360.8,0.0,0.0,0.0,1.0,False,False,False,False,False,True
283,113360.8,113360.8,0.0,175345.9,288706.71,1.0,False,False,False,False,True,False
283,153195.26,8168.0,0.0,2804535.86,2957731.12,0.0,False,False,False,False,True,False
283,377007.91,0.0,0.0,2286476.31,2663484.22,0.0,False,False,False,False,True,False
283,6974.5,54917.36,47942.86,0.0,0.0,0.0,False,False,True,False,False,False
283,2773.61,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,134850.37,107537.0,0.0,860873.76,995724.12,0.0,False,False,False,False,True,False
283,3696.67,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,21446.0,3512901.27,3534347.27,3795153.54,3773707.54,0.0,False,True,False,False,False,False
283,1526672.06,0.0,0.0,10370802.63,11897474.69,0.0,False,False,False,False,False,True
283,7139.67,10330.0,3190.33,0.0,0.0,0.0,False,False,True,False,False,False
283,2428.32,50719.0,48290.68,0.0,0.0,0.0,False,False,True,False,False,False
283,664.9,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,47930.17,0.0,0.0,193236.71,241166.89,0.0,False,False,False,False,False,True
283,107186.26,0.0,0.0,1095645.13,1202831.39,0.0,False,False,False,False,False,True
283,22205.49,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,26351.87,0.0,0.0,67076.29,93428.15,0.0,False,False,False,False,True,False
283,14012.62,115510.0,101497.38,0.0,0.0,0.0,False,False,True,False,False,False
283,56652.26,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,100735.63,7938.0,0.0,1761056.85,1861792.48,0.0,False,False,False,False,True,False
283,19238.85,0.0,0.0,249630.73,268869.58,0.0,False,False,False,False,True,False
283,1252.97,251.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,114595.8,80458.0,195053.8,0.0,0.0,0.0,False,True,False,False,False,False
283,208999.33,3378076.31,3587075.63,3490521.42,3281522.1,0.0,False,True,False,False,False,False
283,12092.68,32110.0,20017.32,182373.53,194466.21,0.0,False,False,False,False,False,True
283,17961.01,10561.0,0.0,3085674.73,3103635.74,0.0,False,False,False,False,True,False
283,5218.41,65595.0,60376.59,532468.61,537687.02,0.0,True,False,False,False,False,False
283,68098.56,1272.0,69370.56,0.0,0.0,0.0,False,True,False,False,False,False
283,99329.06,2247560.68,2346889.75,389510.43,290181.36,0.0,False,True,False,False,False,False
283,7820.06,67559.3,59739.25,0.0,0.0,0.0,False,False,True,False,False,False
283,2050.82,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
283,244553.87,207825.97,0.0,7957243.21,8201797.08,0.0,False,False,False,False,True,False
283,166940.05,5045.0,0.0,0.0,166940.05,0.0,False,False,False,False,True,False
283,82299.01,380408.0,298108.99,2822296.6,2904595.61,0.0,False,False,False,False,True,False
283,192454.6,0.0,0.0,217648.44,410103.05,0.0,False,False,False,False,True,False
283,734.79,1104.0,369.21,0.0,0.0,0.0,False,False,True,False,False,False
283,260538.2,0.0,0.0,1017955.12,1278493.33,0.0,False,False,False,False,False,True
283,243873.72,19801.0,0.0,223833.5,467707.22,0.0,False,False,False,False,True,False
284,121381.39,0.0,0.0,196273.72,317655.11,0.0,False,False,False,False,True,False
284,30327.32,0.0,0.0,151454.68,181782.0,0.0,False,False,False,False,True,False
284,12728.33,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,70409.47,0.0,0.0,79173.1,149582.57,0.0,False,False,False,False,True,False
284,335980.87,0.0,0.0,1281716.64,1617697.51,0.0,False,False,False,False,False,True
284,250337.23,4229890.61,4480227.84,888171.78,637834.55,0.0,False,True,False,False,False,False
284,83219.32,4734584.21,4817803.53,216714.29,133494.96,0.0,False,True,False,False,False,False
284,4930.37,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,139189.11,0.0,0.0,656159.66,795348.77,0.0,False,False,False,False,True,False
284,15170.18,1953.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,11024.12,0.0,0.0,1609507.03,1620531.15,0.0,False,False,False,False,False,True
284,767.66,63160.69,62393.02,0.0,0.0,0.0,False,False,True,False,False,False
284,26995.8,31584.0,4588.2,51198.63,78194.43,0.0,False,False,False,False,True,False
284,935.16,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,31680.63,0.0,0.0,312069.71,249423.16,0.0,False,False,False,False,True,False
284,161110.35,0.0,0.0,302382.52,463492.87,0.0,False,False,False,False,True,False
284,26663.02,10570.0,0.0,0.0,26663.02,0.0,False,False,False,False,True,False
284,739584.33,739584.33,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,739584.33,739584.33,0.0,76425.35,903164.02,1.0,False,False,False,False,True,False
284,41286.64,159942.0,118655.36,214426.0,333997.78,0.0,False,False,False,False,True,False
284,129413.22,10143260.09,10272673.31,2178598.25,2049185.02,0.0,False,True,False,False,False,False
284,198516.61,40226.0,0.0,0.0,198516.61,0.0,False,False,False,False,True,False
284,205631.71,0.0,0.0,974172.21,1179803.92,0.0,False,False,False,False,True,False
284,88728.01,260861.74,349589.75,1411375.01,1322647.0,0.0,False,True,False,False,False,False
284,741277.85,741277.85,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,741277.85,741277.85,0.0,563297.96,1126479.01,1.0,False,False,False,False,True,False
284,184667.35,13753743.17,13938410.52,968114.46,783447.11,0.0,False,True,False,False,False,False
284,125450.8,0.0,0.0,3782072.61,3907523.41,0.0,False,False,False,False,True,False
284,35255.09,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,86921.38,2213762.04,2300683.42,1484610.09,1397688.71,0.0,False,True,False,False,False,False
284,157188.11,2444937.26,2602125.36,11963866.65,11806678.54,0.0,False,True,False,False,False,False
284,6731.69,66394.0,59662.31,0.0,0.0,0.0,False,False,True,False,False,False
284,12103.42,231.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,1635019.18,0.0,0.0,5239866.66,6874885.85,0.0,False,False,False,False,False,True
284,3182.81,9957.12,6774.3,0.0,0.0,0.0,False,False,True,False,False,False
284,312126.28,110816.42,0.0,923238.14,1235364.42,0.0,False,False,False,False,True,False
284,160296.55,160296.55,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,160296.55,160296.55,0.0,2195257.38,2355553.93,1.0,False,False,False,False,True,False
284,22775.82,1449619.83,1472395.64,280916.71,258140.89,0.0,False,True,False,False,False,False
284,97846.19,11374.0,109220.19,0.0,0.0,0.0,False,True,False,False,False,False
284,121928.67,0.0,0.0,258057.72,379986.39,0.0,False,False,False,False,False,True
284,1241.17,30727.0,29485.83,561663.12,562904.29,0.0,True,False,False,False,False,False
284,18373.14,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,7511.94,97727.45,90215.51,0.0,0.0,0.0,False,False,True,False,False,False
284,171891.32,0.0,0.0,6630020.47,6989136.61,0.0,False,False,False,False,True,False
284,31766.61,423.0,32189.61,0.0,0.0,0.0,False,True,False,False,False,False
284,4067.41,12127.0,8059.59,0.0,0.0,0.0,False,False,True,False,False,False
284,52522.22,163787.0,111264.78,442220.66,494742.88,0.0,False,False,False,False,True,False
284,195906.66,0.0,0.0,2620846.53,2816753.18,0.0,False,False,False,False,True,False
284,283239.26,0.0,0.0,2095764.08,2379003.34,0.0,False,False,False,False,True,False
284,401424.29,443257.74,844682.03,2739645.05,2338220.76,0.0,False,True,False,False,False,False
284,15434.15,22193.0,6758.85,0.0,0.0,0.0,False,False,True,False,False,False
284,63141.63,99987.0,36845.37,471359.32,658555.78,0.0,False,False,False,False,True,False
284,340960.39,146105.85,0.0,1224166.43,1565126.82,0.0,False,False,False,False,False,True
284,12519.55,31876.0,19356.45,0.0,0.0,0.0,False,False,True,False,False,False
284,28309.93,15425.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,158228.56,203154.0,44925.44,0.0,158228.56,0.0,False,False,False,False,True,False
284,2549.13,8486.0,5936.87,3198031.57,3200580.7,0.0,False,False,False,False,True,False
284,127647.61,22271.0,0.0,1413170.77,1540818.38,0.0,False,False,False,False,True,False
284,184714.24,9878.0,0.0,7722067.08,7906781.32,0.0,False,False,False,False,True,False
284,46697.32,53482.0,6784.68,0.0,46697.32,0.0,False,False,False,False,True,False
284,800115.05,800115.05,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,800115.05,800115.05,0.0,317406.39,1117521.44,1.0,False,False,False,False,True,False
284,164502.06,164502.06,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,164502.06,164502.06,0.0,252850.62,417352.68,1.0,False,False,False,False,True,False
284,1436.67,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,295567.17,1169636.22,1465203.39,486677.26,191110.09,0.0,False,True,False,False,False,False
284,66440.2,6391.0,0.0,4799593.2,4866033.4,0.0,False,False,False,False,True,False
284,29648.98,98911.89,69262.91,0.0,0.0,0.0,False,False,True,False,False,False
284,7857.63,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,172106.08,247.0,0.0,3480398.49,3652504.57,0.0,False,False,False,False,True,False
284,790.74,34887.0,34096.26,0.0,0.0,0.0,False,False,True,False,False,False
284,12639.94,21475.0,8835.06,0.0,0.0,0.0,False,False,True,False,False,False
284,176764.89,6241755.63,6418520.52,401065.14,224300.25,0.0,False,True,False,False,False,False
284,7257.3,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,248513.14,8238.26,0.0,736267.97,812834.54,0.0,False,False,False,False,True,False
284,3189.26,114509.0,111319.74,0.0,0.0,0.0,False,False,True,False,False,False
284,31588.22,9992.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,157726.77,10065.0,0.0,654875.89,812602.67,0.0,False,False,False,False,True,False
284,48116.44,0.0,0.0,111113.94,159230.38,0.0,False,False,False,False,True,False
284,440517.14,56557.0,0.0,289906.14,730423.28,0.0,False,False,False,False,False,True
284,151094.13,211567.0,60472.87,0.0,151094.13,0.0,False,False,False,False,True,False
284,84294.89,0.0,0.0,312144.35,396439.24,0.0,False,False,False,False,False,True
284,4851.3,315097.0,310245.7,0.0,0.0,0.0,False,False,True,False,False,False
284,63773.49,276359.0,212585.51,180402.89,244176.38,0.0,False,False,False,False,True,False
284,6916.88,118.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,264571.43,166869.0,0.0,0.0,264571.43,0.0,False,False,False,False,False,True
284,137194.06,1328.0,0.0,948434.34,1085628.4,0.0,False,False,False,False,True,False
284,558050.49,558050.49,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,558050.49,558050.49,0.0,105134.97,810052.81,1.0,False,False,False,False,True,False
284,830803.43,830803.43,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,830803.43,830803.43,0.0,42598.43,873401.86,1.0,False,False,False,False,True,False
284,22958.5,314291.73,337250.24,190639.27,167680.77,0.0,False,True,False,False,False,False
284,33496.35,36155.0,2658.65,0.0,33496.35,0.0,False,False,False,False,True,False
284,146899.03,0.0,0.0,1068479.14,1215378.17,0.0,False,False,False,False,True,False
284,18258.38,31477.0,49735.38,0.0,0.0,0.0,False,True,False,False,False,False
284,13473.5,90877.0,77403.5,0.0,0.0,0.0,False,False,True,False,False,False
284,43934.89,2037026.32,2080961.21,4780374.3,4736439.4,0.0,False,True,False,False,False,False
284,5475.81,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,498747.55,498747.55,0.0,0.0,0.0,1.0,False,False,False,False,False,True
284,498747.55,498747.55,0.0,0.0,498747.55,1.0,False,False,False,False,True,False
284,239594.16,26132.0,0.0,54074.69,293668.85,0.0,False,False,False,False,True,False
284,164372.02,13359789.4,13524161.42,378276.7,213904.69,0.0,False,True,False,False,False,False
284,44116.2,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,2206.47,243312.0,241105.53,0.0,0.0,0.0,False,False,True,False,False,False
284,2651.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,11671.54,59429.37,47757.82,0.0,0.0,0.0,False,False,True,False,False,False
284,138954.56,11481.0,0.0,3635657.55,3774612.11,0.0,False,False,False,False,True,False
284,8636.58,64295.31,55658.73,0.0,0.0,0.0,False,False,True,False,False,False
284,29380.57,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,236.69,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,70218.18,15914.0,0.0,85810.51,156028.69,0.0,False,False,False,False,True,False
284,4606.81,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
284,14727.73,79043.0,64315.27,0.0,14727.73,0.0,False,False,False,False,True,False
